1; 1,116; 59,0
6; 1,041; 79,0
41; 2,05; 59,0
47; 1,794; 62,0
56; 2,805; 43,0
60; 3,212; 66,0
62; 3,722; 78,0
64; 4,545; 74,0
71; 2,749; 50,0
74; 3,116; 42,0
77; 3,513; 57,0
84; 4,49; 65,0
70; 2,594; 48,0
73; 3,263; 54,0
78; 3,598; 52,0
85; 5,061; 75,0
86; 4,581; 47,0
97; 5,32; 63,0
3; 1,548; 52,0
10; 1,957; 32,0
73; 2,676; 47,0
86; 4,47; 50,0
3; 1,276; 53,0
63; 4,428; 65,0
73; 3,435; 70,0
86; 5,843; 47,0
97; 6,287; 67,0
92; 5,139; 68,0
67; 4,043; 78,0
74; 3,07; 62,0
77; 2,085; 59,0
84; 4,716; 68,0
92; 3,699; 65,0
94; 4,459; 57,0
71; 2,17; 59,0
84; 3,501; 64,0
6; 0,917; 72,0
10; 1,42; 76,0
34; 2,012; 82,0
63; 2,62; 66,0
70; 2,015; 46,0
73; 2,027; 59,0
3; 1,52; 67,0
97; 3,103; 64,0
3; 1,69; 61,0
63; 2,916; 77,0
70; 1,386; 42,0
73; 1,95; 55,0
76; 2,255; 44,0
63; 2,837; 69,0
73; 2,635; 58,0
76; 2,48; 44,0
78; 2,743; 54,0
3; 1,736; 47,0
64; 3,512; 70,0
71; 2,371; 57,0
74; 2,863; 56,0
3; 1,719; 59,0
73; 3,478; 58,0
76; 3,79; 50,0
86; 4,833; 57,0
85; 5,484; 74,0
97; 4,814; 63,0
3; 2,475; 55,0
70; 3,365; 42,0
73; 3,795; 48,0
76; 3,739; 40,0
78; 4,145; 48,0
86; 5,153; 45,0
97; 5,05; 64,0
3; 1,586; 70,0
3; 1,282; 73,0
86; 4,836; 47,0
97; 5,178; 66,0
3; 1,945; 62,0
34; 2,894; 92,0
70; 3,082; 31,0
73; 3,168; 50,0
76; 3,014; 28,0
78; 3,353; 51,0
73; 3,06; 47,0
76; 2,78; 41,0
78; 3,216; 42,0
85; 4,007; 67,0
86; 4,171; 39,0
97; 4,181; 63,0
67; 3,825; 78,0
71; 1,848; 40,0
74; 2,064; 45,0
77; 2,123; 61,0
1; 2,407; 56,0
6; 2,496; 59,0
26; 3,066; 58,0
1; 2,779; 64,0
6; 2,833; 62,0
56; 1,886; 66,0
67; 4,222; 74,0
71; 1,955; 46,0
74; 2,647; 45,0
77; 2,647; 45,0
84; 5,301; 63,0
92; 4,305; 73,0
76; 4,956; 50,0
97; 5,387; 70,0
3; 2,368; 70,0
3; 2,012; 61,0
63; 5,396; 83,0
76; 4,661; 54,0
67; 5,048; 76,0
71; 3,63; 62,0
77; 3,792; 64,0
84; 6,166; 73,0
92; 6,627; 66,0
94; 6,325; 64,0
71; 3,227; 66,0
74; 4,386; 67,0
67; 5,512; 71,0
71; 3,186; 49,0
74; 3,441; 60,0
77; 3,536; 69,0
84; 6,067; 68,0
92; 5,532; 59,0
60; 2,943; 72,0
71; 2,553; 49,0
94; 5,3; 53,0
1; 2,391; 83,0
73; 3,596; 56,0
76; 3,373; 53,0
51; 3,795; 80,0
63; 3,653; 69,0
70; 2,469; 20,0
73; 3,019; 49,0
76; 3,314; 34,0
78; 3,914; 41,0
97; 5,636; 61,0
70; 2,945; 26,0
73; 3,195; 43,0
78; 4,12; 44,0
94; 5,97; 63,0
86; 6,566; 73,0
46; 2,535; 79,0
3; 1,301; 66,0
10; 1,308; 62,0
19; 1,838; 72,0
35; 1,712; 75,0
47; 2,469; 70,0
56; 4,239; 67,0
58; 4,296; 76,0
71; 4,214; 58,0
74; 4,726; 55,0
77; 4,403; 89,0
1; 1,601; 62,0
6; 1,311; 49,0
3; 1,714; 54,0
10; 1,494; 40,0
18; 1,852; 69,0
76; 4,689; 57,0
78; 4,879; 67,0
1; 1,827; 57,0
70; 3,983; 57,0
73; 4,879; 63,0
76; 4,636; 57,0
3; 2,334; 52,0
10; 2,606; 72,0
19; 3,202; 50,0
35; 2,967; 50,0
40; 2,661; 53,0
70; 2,835; 48,0
70; 2,882; 41,0
73; 4,929; 52,0
64; 5,294; 76,0
74; 3,465; 58,0
1; 2,064; 80,0
56; 3,239; 62,0
1; 1,985; 58,0
64; 3,472; 76,0
71; 2,139; 48,0
74; 2,205; 54,0
1; 2,639; 53,0
71; 2,275; 34,0
74; 2,668; 49,0
77; 2,696; 48,0
67; 4,01; 74,0
84; 4,827; 63,0
94; 5,22; 56,0
1; 2,168; 64,0
56; 3,121; 64,0
71; 3,643; 52,0
74; 3,651; 48,0
70; 3,021; 44,0
73; 3,9; 47,0
76; 3,823; 35,0
97; 5,435; 65,0
63; 4,14; 63,0
70; 2,167; 56,0
78; 4,066; 51,0
6; 3,389; 63,0
26; 3,715; 73,0
47; 2,912; 62,0
57; 2,416; 67,0
62; 3,366; 61,0
64; 3,554; 78,0
67; 4,943; 72,0
71; 1,902; 37,0
74; 2,399; 47,0
77; 2,382; 66,0
84; 4,243; 62,0
92; 5,238; 62,0
94; 5,526; 53,0
70; 3,444; 36,0
73; 3,829; 47,0
76; 4,22; 45,0
85; 5,282; 77,0
86; 5,393; 74,0
3; 2,921; 86,0
52; 4,679; 69,0
54; 4,25; 70,0
73; 4,383; 43,0
85; 5,613; 70,0
86; 5,283; 47,0
97; 5,679; 64,0
1; 2,226; 62,0
6; 2,041; 67,0
26; 3,525; 72,0
56; 4,342; 66,0
62; 5,254; 69,0
71; 3,445; 44,0
74; 4,13; 39,0
77; 3,593; 50,0
92; 6,238; 58,0
94; 5,433; 53,0
85; 6,148; 78,0
97; 6,398; 64,0
3; 2,268; 52,0
52; 4,483; 77,0
64; 4,414; 77,0
67; 5,212; 79,0
77; 3,525; 64,0
84; 5,298; 73,0
1; 2,552; 49,0
84; 5,168; 70,0
92; 4,856; 76,0
94; 5,094; 58,0
26; 2,496; 54,0
85; 5,743; 75,0
34; 3,125; 65,0
46; 3,052; 65,0
98; 3,107; 0,0
40; 4,236; 66,0
51; 5,841; 84,0
54; 4,603; 79,0
63; 4,885; 73,0
73; 4,208; 49,0
85; 5,594; 75,0
86; 5,784; 47,0
3; 3,351; 65,0
10; 3,852; 70,0
1; 4,006; 51,0
26; 4,142; 63,0
64; 4,517; 71,0
92; 6,21; 58,0
94; 5,68; 60,0
67; 4,83; 74,0
73; 4,424; 62,0
85; 4,768; 77,0
97; 5,513; 71,0
34; 5,161; 84,0
35; 4,069; 69,0
47; 5,258; 58,0
71; 3,788; 57,0
77; 3,541; 72,0
41; 4,443; 62,0
63; 4,585; 68,0
73; 3,694; 49,0
64; 4,24; 74,0
74; 4,164; 56,0
77; 3,055; 60,0
46; 5,73; 62,0
51; 5,91; 83,0
63; 4,464; 70,0
70; 3,458; 46,0
73; 4,141; 50,0
46; 5,433; 65,0
52; 5,38; 72,0
63; 3,864; 64,0
70; 2,515; 53,0
76; 5,418; 61,0
78; 5,333; 62,0
46; 5,816; 83,0
52; 5,162; 81,0
70; 3,894; 43,0
73; 4,972; 49,0
10; 3,875; 67,0
40; 4,992; 63,0
41; 6,397; 44,0
47; 6,153; 57,0
64; 5,762; 72,0
1; 4,748; 64,0
25; 5,276; 71,0
26; 5,208; 67,0
15; 5,211; 58,0
26; 6,225; 69,0
26; 6,22; 63,0
51; 6,188; 64,0
52; 6,523; 51,0
70; 4,849; 58,0
73; 5,468; 49,0
46; 6,568; 55,0
60; 5,365; 49,0
71; 4,399; 73,0
74; 4,608; 62,0
77; 5,198; 74,0
1; 4,022; 55,0
62; 6,154; 76,0
85; 6,144; 74,0
58; 4,158; 75,0
77; 3,592; 70,0
58; 4,467; 71,0
60; 4,999; 63,0
62; 4,642; 74,0
64; 5,873; 72,0
67; 5,25; 75,0
77; 4,578; 64,0
63; 4,77; 72,0
78; 4,891; 63,0
85; 6,233; 71,0
97; 6,529; 73,0
3; 3,967; 65,0
10; 4,571; 68,0
35; 4,497; 60,0
3; 4,254; 59,0
10; 3,22; 49,0
19; 3,172; 56,0
35; 3,424; 53,0
40; 3,602; 45,0
98; 4,048; 0,0
85; 6,406; 68,0
97; 6,362; 71,0
18; 2,813; 58,0
85; 5,754; 69,0
84; 6,193; 66,0
47; 5,191; 60,0
15; 5,07; 60,0
25; 5,549; 55,0
37; 6,055; 63,0
38; 5,765; 64,0
41; 5,606; 65,0
47; 4,563; 57,0
56; 4,461; 67,0
15; 3,223; 53,0
25; 3,414; 52,0
26; 3,08; 51,0
38; 5,035; 61,0
41; 4,856; 59,0
3; 3,646; 35,0
10; 2,447; 57,0
19; 2,51; 63,0
34; 2,617; 61,0
35; 2,845; 59,0
40; 2,994; 55,0
46; 4,895; 48,0
51; 5,12; 57,0
52; 4,936; 54,0
54; 4,527; 68,0
98; 2,985; 0,0
1; 3,602; 54,0
6; 3,659; 46,0
6; 3,463; 50,0
15; 3,226; 55,0
25; 3,421; 54,0
26; 3,128; 54,0
37; 3,798; 62,0
38; 3,442; 61,0
41; 3,921; 57,0
47; 3,867; 58,0
34; 4,628; 71,0
51; 3,993; 77,0
34; 5,659; 71,0
62; 6,496; 81,0
56; 4,737; 61,0
57; 4,781; 76,0
58; 3,476; 74,0
60; 4,695; 66,0
63; 6,163; 70,0
60; 5,963; 62,0
62; 5,67; 77,0
57; 6,155; 63,0
60; 5,793; 62,0
62; 6,59; 69,0
56; 4,709; 73,0
57; 5,021; 67,0
58; 4,125; 73,0
62; 5,793; 51,0
71; 4,353; 86,0
6; 5,308; 69,0
15; 6,249; 60,0
25; 6,655; 66,0
26; 6,073; 66,0
85; 5,151; 70,0
85; 6,064; 67,0
97; 6,036; 63,0
63; 4,213; 51,0
76; 3,428; 70,0
78; 3,814; 68,0
86; 4,372; 59,0
54; 5,431; 43,0
63; 4,355; 44,0
70; 3,678; 60,0
73; 4,012; 59,0
76; 4,232; 67,0
63; 4,979; 46,0
85; 5,88; 68,0
97; 5,85; 71,0
57; 5,246; 46,0
58; 4,349; 60,0
60; 4,661; 53,0
62; 5,447; 73,0
64; 6,065; 71,0
71; 3,835; 68,0
77; 4,325; 62,0
60; 4,544; 57,0
64; 5,589; 68,0
71; 3,749; 71,0
26; 5,052; 61,0
37; 6,078; 62,0
38; 5,799; 63,0
41; 5,432; 57,0
47; 5,254; 51,0
57; 5,928; 51,0
60; 4,624; 63,0
71; 4,141; 63,0
15; 5,162; 61,0
25; 5,065; 65,0
26; 4,109; 65,0
37; 5,44; 62,0
38; 5,101; 64,0
41; 5,252; 58,0
47; 4,782; 51,0
57; 4,001; 55,0
58; 3,74; 64,0
3; 2,881; 75,0
18; 3,214; 76,0
34; 4,229; 76,0
35; 5,515; 64,0
51; 4,601; 65,0
52; 4,669; 50,0
54; 4,13; 60,0
98; 5,221; 0,0
3; 3,773; 68,0
10; 3,733; 65,0
19; 5,117; 65,0
34; 5,423; 79,0
35; 4,447; 52,0
40; 4,051; 55,0
46; 4,676; 53,0
51; 3,891; 53,0
52; 3,308; 50,0
98; 5,142; 0,0
56; 4,597; 50,0
58; 3,962; 59,0
60; 5,019; 51,0
71; 4,489; 81,0
10; 4,524; 79,0
34; 5,664; 79,0
35; 5,787; 76,0
51; 6,106; 48,0
52; 5,726; 53,0
54; 4,479; 58,0
63; 6,204; 59,0
85; 5,398; 68,0
97; 4,843; 70,0
64; 5,665; 72,0
74; 5,127; 67,0
77; 4,604; 72,0
76; 4,659; 71,0
85; 5,293; 69,0
97; 5,887; 63,0
19; 5,197; 77,0
76; 4,987; 72,0
85; 5,224; 71,0
18; 2,934; 64,0
19; 3,458; 67,0
35; 5,223; 63,0
40; 5,265; 79,0
98; 4,629; 0,0
26; 5,766; 64,0
60; 5,414; 59,0
62; 5,922; 51,0
64; 5,339; 64,0
71; 4,363; 74,0
77; 4,421; 74,0
1; 4,377; 73,0
6; 4,634; 72,0
15; 5,757; 70,0
25; 5,763; 75,0
26; 5,313; 71,0
37; 6,41; 77,0
41; 5,552; 68,0
47; 5,231; 61,0
57; 6,475; 61,0
3; 3,627; 66,0
10; 3,636; 60,0
19; 4,22; 65,0
35; 4,165; 58,0
40; 3,713; 66,0
37; 4,761; 72,0
38; 4,394; 71,0
56; 5,466; 56,0
57; 5,835; 54,0
1; 3,674; 58,0
6; 3,885; 59,0
25; 5,39; 63,0
26; 5,02; 55,0
10; 3,588; 90,0
19; 4,567; 68,0
35; 4,388; 66,0
40; 3,787; 71,0
98; 5,169; 0,0
1; 3,215; 69,0
25; 4,574; 62,0
63; 6,133; 54,0
76; 4,951; 79,0
78; 4,524; 82,0
85; 6,206; 70,0
77; 4,375; 69,0
26; 6,439; 67,0
56; 6,073; 55,0
57; 6,364; 52,0
58; 5,177; 67,0
60; 6,378; 53,0
62; 6,727; 50,0
64; 6,515; 72,0
71; 4,784; 80,0
77; 4,745; 68,0
84; 6,388; 65,0
92; 6,56; 79,0
94; 6,116; 73,0
54; 6,265; 52,0
58; 5,253; 64,0
60; 5,785; 58,0
64; 5,605; 73,0
71; 4,544; 80,0
97; 6,254; 76,0
78; 5,021; 71,0
52; 4,786; 64,0
54; 4,045; 65,0
73; 4,014; 65,0
78; 4,995; 74,0
1; 4,298; 88,0
85; 6,136; 86,0
18; 4,74; 70,0
34; 4,956; 90,0
34; 6,115; 73,0
3; 4,768; 62,0
10; 4,31; 78,0
34; 4,994; 69,0
40; 4,779; 64,0
54; 4,648; 63,0
10; 4,881; 68,0
46; 5,778; 67,0
51; 5,449; 67,0
52; 5,502; 56,0
54; 4,881; 60,0
63; 4,773; 62,0
46; 5,446; 78,0
51; 5,884; 73,0
52; 5,646; 78,0
98; 6,544; 0,0
18; 3,7; 50,0
10; 4,412; 77,0
34; 7,064; 69,0
35; 5,588; 72,0
40; 5,229; 71,0
46; 5,568; 65,0
98; 5,852; 0,0
18; 4,812; 58,0
19; 5,284; 52,0
3; 4,681; 56,0
10; 4,422; 59,0
34; 6,383; 63,0
35; 5,158; 55,0
40; 4,952; 61,0
46; 5,24; 64,0
98; 6,319; 0,0
1; 4,722; 57,0
6; 4,968; 59,0
15; 5,3; 54,0
25; 5,745; 56,0
26; 5,465; 57,0
37; 6,194; 58,0
38; 5,529; 65,0
41; 4,986; 55,0
47; 5,232; 59,0
41; 4,925; 56,0
47; 4,799; 62,0
77; 4,667; 77,0
1; 4,847; 59,0
15; 6,314; 60,0
25; 4,212; 55,0
26; 3,036; 58,0
37; 5,124; 57,0
38; 6,202; 59,0
26; 2,957; 49,0
3; 4,043; 71,0
18; 4,903; 58,0
34; 6,002; 72,0
46; 4,718; 59,0
51; 6,009; 52,0
52; 5,988; 57,0
63; 6,236; 48,0
85; 6,523; 66,0
18; 4,486; 63,0
34; 5,057; 77,0
98; 5,957; 0,0
26; 5,094; 63,0
26; 5,079; 63,0
37; 6,69; 93,0
34; 5,486; 80,0
18; 5,241; 80,0
34; 5,011; 72,0
35; 6,433; 90,0
77; 5,009; 71,0
25; 6,71; 61,0
26; 6,464; 61,0
37; 6,675; 69,0
64; 5,914; 73,0
74; 5,023; 70,0
77; 4,027; 69,0
84; 6,741; 68,0
63; 5,696; 66,0
98; 4,477; 0,0
26; 5,645; 71,0
3; 3,73; 59,0
10; 3,783; 95,0
19; 5,291; 67,0
35; 4,845; 76,0
40; 4,275; 82,0
98; 5,586; 0,0
18; 4,743; 59,0
3; 3,493; 67,0
18; 3,711; 79,0
19; 4,845; 74,0
34; 5,292; 76,0
35; 4,483; 77,0
40; 4,267; 80,0
46; 5,733; 89,0
98; 5,41; 0,0
1; 3,861; 54,0
6; 3,729; 54,0
15; 4,875; 57,0
25; 4,845; 56,0
26; 4,438; 66,0
37; 6,118; 66,0
3; 2,57; 58,0
3; 3,138; 62,0
10; 4,334; 87,0
18; 3,421; 62,0
19; 4,591; 72,0
10; 2,49; 84,0
40; 3,278; 79,0
3; 3,593; 64,0
19; 3,751; 75,0
10; 4,393; 91,0
3; 3,645; 81,0
18; 3,199; 50,0
19; 5,463; 73,0
85; 5,993; 68,0
1; 3,168; 53,0
6; 3,5; 53,0
26; 4,398; 56,0
67; 5,441; 78,0
71; 4,166; 86,0
74; 4,038; 68,0
77; 4,565; 64,0
25; 5,015; 47,0
73; 4,622; 81,0
76; 3,986; 66,0
78; 3,68; 72,0
34; 5,119; 52,0
10; 3,955; 72,0
1; 4,178; 62,0
6; 2,855; 55,0
26; 3,734; 75,0
1; 2,506; 63,0
6; 2,44; 57,0
25; 3,368; 60,0
26; 3,112; 73,0
37; 3,481; 63,0
41; 3,725; 67,0
56; 3,739; 65,0
57; 4,402; 66,0
58; 4,095; 69,0
60; 5,015; 63,0
64; 3,95; 75,0
71; 4,014; 60,0
77; 3,158; 88,0
1; 3,089; 62,0
6; 2,116; 62,0
26; 3,344; 63,0
37; 3,64; 63,0
38; 3,672; 63,0
41; 3,87; 65,0
56; 4,435; 71,0
58; 3,546; 87,0
67; 4,677; 71,0
71; 2,756; 70,0
74; 3,308; 66,0
77; 3,002; 67,0
84; 5,228; 71,0
70; 2,417; 65,0
73; 3,158; 67,0
76; 2,885; 57,0
78; 3,233; 58,0
86; 4,92; 64,0
97; 6,271; 68,0
3; 3,411; 58,0
10; 2,492; 73,0
35; 3,294; 65,0
40; 3,01; 62,0
98; 3,293; 0,0
63; 4,659; 78,0
70; 2,427; 67,0
34; 4,645; 73,0
34; 4,613; 70,0
71; 3,071; 70,0
34; 3,912; 100,0
73; 3,731; 57,0
76; 3,793; 59,0
78; 4,324; 62,0
3; 1,478; 77,0
1; 2,55; 73,0
6; 2,425; 58,0
38; 4,269; 70,0
47; 4,531; 97,0
64; 3,699; 75,0
74; 3,068; 58,0
77; 2,904; 61,0
67; 4,175; 74,0
6; 2,054; 64,0
74; 4,156; 68,0
77; 4,336; 54,0
70; 2,718; 53,0
73; 3,503; 67,0
78; 4,586; 72,0
97; 6,262; 70,0
77; 2,945; 68,0
15; 3,608; 67,0
38; 4,098; 64,0
10; 2,751; 80,0
34; 4,294; 76,0
98; 5,014; 0,0
6; 2,38; 52,0
18; 3,229; 86,0
34; 4,856; 70,0
98; 4,439; 0,0
3; 2,351; 72,0
18; 3,359; 71,0
19; 4,604; 74,0
3; 2,636; 75,0
60; 4,924; 63,0
62; 5,483; 72,0
74; 4,52; 66,0
1; 1,075; 69,0
6; 0,99; 59,0
15; 2,11; 54,0
25; 2,342; 46,0
26; 1,638; 50,0
1; 1,626; 66,0
6; 1,041; 57,0
25; 2,547; 52,0
26; 1,504; 56,0
37; 2,91; 59,0
38; 2,541; 67,0
41; 2,575; 62,0
47; 2,478; 58,0
62; 5,332; 61,0
64; 5,07; 66,0
26; 1,963; 64,0
57; 4,372; 70,0
58; 3,68; 70,0
62; 5,172; 68,0
67; 6,085; 70,0
1; 2,265; 67,0
6; 1,256; 59,0
15; 2,884; 64,0
25; 2,937; 61,0
26; 2,553; 62,0
37; 3,248; 57,0
38; 2,949; 60,0
10; 1,332; 60,0
51; 4,509; 79,0
3; 1,054; 62,0
18; 1,321; 63,0
19; 2,128; 65,0
3; 1,32; 69,0
10; 1,333; 64,0
19; 2,296; 62,0
35; 3,426; 58,0
86; 5,246; 64,0
18; 1,582; 59,0
3; 1,397; 70,0
10; 1,436; 67,0
18; 1,489; 58,0
35; 2,529; 67,0
52; 4,166; 71,0
3; 1,44; 68,0
10; 1,638; 68,0
18; 1,716; 61,0
34; 2,607; 68,0
51; 3,773; 76,0
70; 3,297; 47,0
98; 2,676; 0,0
46; 3,627; 64,0
51; 4,268; 67,0
63; 5,183; 66,0
3; 1,245; 78,0
10; 0,879; 51,0
18; 1,493; 61,0
19; 2,071; 64,0
34; 2,699; 66,0
35; 1,764; 59,0
40; 1,655; 63,0
98; 2,471; 0,0
76; 3,718; 51,0
78; 4,409; 48,0
10; 1,276; 46,0
18; 1,574; 49,0
19; 2,085; 61,0
34; 2,442; 71,0
35; 2,222; 62,0
40; 1,951; 58,0
98; 2,358; 0,0
94; 5,948; 60,0
1; 1,645; 64,0
6; 1,248; 54,0
15; 2,607; 50,0
25; 3,314; 53,0
26; 3,547; 55,0
41; 4,873; 68,0
77; 4,811; 66,0
3; 2,012; 72,0
70; 3,655; 48,0
76; 4,645; 59,0
78; 4,519; 56,0
1; 2,028; 65,0
6; 2,248; 78,0
37; 4,133; 87,0
56; 4,494; 87,0
71; 3,476; 70,0
3; 1,369; 63,0
10; 2,114; 65,0
18; 1,819; 66,0
19; 2,822; 64,0
34; 3,957; 59,0
35; 3,212; 67,0
97; 6,843; 68,0
3; 1,161; 65,0
19; 2,418; 57,0
67; 3,872; 77,0
71; 2,873; 64,0
1; 1,204; 68,0
6; 1,073; 62,0
1; 1,845; 70,0
15; 2,726; 62,0
57; 1,646; 75,0
64; 3,595; 80,0
71; 2,913; 70,0
74; 2,724; 67,0
77; 1,956; 75,0
84; 5,613; 73,0
57; 2,349; 87,0
62; 3,424; 69,0
26; 3,501; 82,0
71; 1,688; 51,0
41; 2,99; 65,0
1; 1,381; 65,0
67; 5,635; 68,0
71; 2,558; 61,0
85; 5,303; 71,0
3; 1,46; 59,0
10; 1,518; 67,0
19; 2,426; 52,0
34; 2,121; 53,0
35; 2,068; 53,0
40; 1,769; 57,0
70; 1,17; 59,0
73; 1,714; 63,0
76; 1,809; 63,0
78; 2,871; 54,0
98; 2,467; 0,0
10; 1,393; 71,0
34; 2,091; 56,0
35; 1,624; 54,0
40; 1,382; 61,0
98; 2,52; 0,0
41; 2,186; 64,0
47; 2,004; 73,0
56; 2,752; 82,0
26; 1,945; 57,0
37; 3,699; 75,0
26; 1,828; 58,0
1; 2,225; 76,0
15; 1,334; 64,0
71; 2,608; 65,0
94; 5,697; 63,0
6; 1,175; 51,0
15; 1,752; 71,0
25; 1,603; 36,0
26; 1,39; 46,0
37; 1,806; 43,0
38; 1,526; 53,0
41; 1,639; 50,0
1; 1,241; 73,0
37; 2,028; 43,0
38; 1,639; 57,0
41; 1,672; 46,0
47; 1,478; 81,0
3; 1,029; 63,0
10; 0,99; 58,0
19; 1,746; 49,0
34; 2,041; 53,0
35; 1,554; 44,0
40; 1,285; 52,0
98; 2,039; 0,0
18; 1,116; 49,0
3; 1,049; 59,0
67; 5,085; 73,0
77; 3,819; 72,0
1; 1,409; 57,0
76; 4,062; 75,0
1; 0,842; 71,0
92; 5,348; 67,0
1; 0,923; 68,0
6; 0,816; 57,0
26; 1,239; 61,0
37; 1,65; 60,0
38; 1,608; 64,0
3; 0,792; 62,0
10; 0,961; 83,0
35; 1,583; 59,0
71; 3,768; 65,0
3; 1,484; 69,0
10; 1,57; 72,0
35; 2,74; 60,0
40; 1,717; 66,0
46; 1,79; 91,0
1; 1,571; 79,0
6; 1,562; 55,0
26; 1,689; 38,0
37; 2,285; 45,0
38; 2,272; 57,0
47; 1,921; 75,0
3; 2,654; 60,0
10; 1,936; 48,0
18; 2,276; 44,0
19; 2,661; 40,0
34; 2,386; 49,0
35; 2,353; 41,0
40; 1,902; 39,0
70; 1,999; 62,0
76; 3,132; 57,0
78; 3,859; 61,0
98; 2,744; 0,0
6; 2,188; 39,0
15; 2,902; 54,0
67; 5,611; 66,0
77; 4,223; 73,0
1; 1,676; 67,0
73; 3,106; 61,0
